files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
libraries/joomla/form/fields/groupedlist.php,96,27,15,12
libraries/joomla/form/fields/list.php,54,25,17,8
libraries/joomla/form/fields/rules.php,102,32,22,10
libraries/joomla/form/fields/timezone.php,152,62,32,30
libraries/joomla/form/helper.php,110,47,29,18
libraries/joomla/github/github.php,560,133,72,61
libraries/joomla/github/issues.php,591,16,9,7
libraries/joomla/google/data/adsense.php,128,42,30,12
libraries/joomla/google/data/calendar.php,92,86,60,26
libraries/joomla/google/data/picasa/album.php,246,79,54,25
libraries/joomla/google/data/plus/comments.php,155,21,18,3
libraries/joomla/google/google.php,107,1,1,0
libraries/joomla/html/behavior.php,169,2,1,1
libraries/joomla/html/date.php,407,5,4,1
libraries/joomla/html/jgrid.php,205,2,1,1
libraries/joomla/html/rules.php,604,17,13,4
libraries/joomla/html/select.php,900,35,24,11
libraries/joomla/html/sliders.php,635,209,144,65
libraries/joomla/html/string.php,681,11,6,5
libraries/joomla/html/tel.php,202,42,9,33
libraries/joomla/http/transport/curl.php,1173,8,4,4
libraries/joomla/http/transport/socket.php,377,24,23,1
libraries/joomla/http/transport/stream.php,1111,34,26,8
libraries/joomla/input/cli.php,399,6,6,0
libraries/joomla/language/stemmer/porteren.php,290,21,8,13
libraries/joomla/language/text.php,66,2,1,1
libraries/joomla/language/transliterate.php,66,2,1,1
libraries/joomla/log/logger/formattedtext.php,78,2,1,1
libraries/joomla/oauth2/client.php,69,2,1,1
libraries/joomla/object/object.php,356,8,4,4
libraries/joomla/pagination/pagination.php,96,4,2,2
libraries/joomla/registry/format/ini.php,430,2,1,1
libraries/joomla/registry/registry.php,1126,17,17,0
libraries/joomla/table/language.php,209,40,23,17
libraries/joomla/table/nested.php,104,4,3,1
libraries/joomla/table/table.php,104,4,3,1
libraries/joomla/table/user.php,309,3,3,0
libraries/joomla/table/usergroup.php,224,4,2,2
libraries/joomla/uri/uri.php,492,5,5,0
libraries/joomla/user/authentication.php,262,11,9,2
libraries/legacy/application/application.php,217,10,8,2
libraries/legacy/base/observable.php,478,14,14,0
libraries/legacy/categories/categories.php,582,27,18,9
libraries/legacy/component/helper.php,361,8,8,0
libraries/legacy/controller/admin.php,1173,13,8,5
libraries/legacy/controller/form.php,644,2,2,0
libraries/legacy/controller/legacy.php,344,20,20,0
libraries/legacy/error/error.php,605,6,6,0
libraries/legacy/exception/exception.php,130,6,6,0
libraries/legacy/form/field/componentlayout.php,446,8,6,2
libraries/legacy/form/field/modulelayout.php,140,46,43,3
libraries/legacy/html/menu.php,399,11,11,0
libraries/legacy/model/admin.php,1262,4,2,2
libraries/legacy/model/legacy.php,415,12,10,2
libraries/legacy/model/list.php,705,218,118,100
libraries/legacy/module/helper.php,401,6,6,0
libraries/legacy/request/request.php,290,49,24,25
libraries/legacy/table/content.php,128,2,1,1
libraries/legacy/table/menu.php,597,3,2,1
libraries/legacy/view/legacy.php,322,40,40,0
libraries/simplepie/simplepie.php,1146,2,1,1
plugins/authentication/gmail/gmail.php,1182,2,1,1
plugins/content/geshi/geshi/geshi.php,438,2,1,1
plugins/content/pagenavigation/pagenavigation.php,373,2,1,1
plugins/editors/none/none.php,376,2,1,1
plugins/search/categories/categories.php,424,27,20,7
plugins/search/contacts/contacts.php,85,2,1,1
plugins/search/newsfeeds/newsfeeds.php,445,9,8,1
plugins/search/weblinks/weblinks.php,67,18,17,1
templates/protostar/html/pagination.php,205,2,1,1
tests/plugins/editors/example/example.php,318,15,7,8
tests/plugins/search/example/example.php,424,4,2,2
tests/system/suite/acl/acl0004Test.php,153,16,4,12
tests/system/suite/acl/acl0005Test.php,420,16,12,4
tests/system/suite/acl/acl0006Test.php,383,10,8,2
tests/system/suite/language/language0001Test.php,160,4,2,2
tests/system/suite/menus/menu0001Test.php,85,2,1,1
/Pages/System/InstallationPage.php,133,10,10,0
tests/unit/core/case/case.php,914,25,21,4
tests/unit/core/case/database.php,389,53,34,19
tests/unit/core/case/database/mysql.php,599,4,3,1
tests/unit/core/case/database/mysqli.php,376,10,5,5
tests/unit/core/case/database/oracle.php,427,3,3,0
tests/unit/core/case/database/postgresql.php,389,5,4,1
/suites/libraries/feed/JFeedFactoryTest.php,420,3,0,3
/suites/libraries/feed/JFeedParserTest.php,734,4,2,2
tests/unit/suites/libraries/feed/JFeedTest.php,159,1,0,1
/libraries/feed/parser/JFeedParserAtomTest.php,734,2,1,1
/libraries/feed/parser/JFeedParserRssTest.php,159,2,1,1
/suites/libraries/html/JHtmlBootstrapTest.php,167,2,1,1
/suites/libraries/html/JHtmlDropdownTest.php,446,3,2,1
/suites/libraries/toolbar/JToolbarTest.php,253,7,4,3
libraries/cms/helper/tags.php,253,4,2,2
libraries/cms/table/corecontent.php,435,6,3,3
/webdriver/Pages/System/AdminEditPage.php,77,17,1,16
libraries/joomla/string/punycode.php,469,2,1,1
libraries/cms/installer/adapter.php,162,4,4,0
libraries/cms/installer/adapter/component.php,255,3,3,0
libraries/cms/installer/adapter/library.php,166,1,1,0
libraries/cms/installer/adapter/module.php,601,2,0,2
libraries/cms/installer/adapter/package.php,356,1,1,0
libraries/cms/installer/installer.php,95,1,1,0
libraries/cms/installer/adapter/file.php,156,15,14,1
/unit/suites/libraries/joomla/uri/JURITest.php,39,3,3,0
libraries/cms/helper/media.php,1057,7,4,3
libraries/joomla/access/access.php,476,5,0,5
plugins/authentication/joomla/joomla.php,260,4,3,1
libraries/cms/html/html.php,580,2,2,0
/libraries/joomla/filter/JFilterInputTest.php,359,5,4,1
installation/model/database.php,55,1,1,0
installation/application/web.php,115,9,9,0
libraries/src/MVC/Controller/FormController.php,159,9,9,0
libraries/src/MVC/Model/ListModel.php,73,5,5,0
plugins/sampledata/blog/blog.php,217,9,8,1
libraries/src/Document/Document.php,124,11,9,2
libraries/src/Helper/TagsHelper.php,1186,2,1,1
libraries/joomla/form/fields/subform.php,469,34,17,17
libraries/src/Form/Form.php,1119,7,7,0
libraries/fof/utils/update/collection.php,195,4,2,2
