files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
laravel/tests/application/models/user.php,510,2,1,1
laravel/tests/application/routes.php,216,7,6,1
laravel/tests/application/start.php,213,3,2,1
laravel/tests/application/views/error/404.php,507,4,2,2
laravel/tests/application/views/error/500.php,216,2,1,1
laravel/tests/application/views/home/index.php,998,8,4,4
laravel/tests/application/views/tests/basic.php,407,2,1,1
laravel/tests/application/views/tests/nested.php,516,9,7,2
laravel/tests/bundles/dashboard/config/meta.php,517,11,6,5
/bundles/dashboard/controllers/panel.php,982,26,3,23
/bundles/dashboard/models/repository.php,839,24,2,22
laravel/tests/bundles/dashboard/routes.php,518,2,2,0
laravel/tests/bundles/dummy/routes.php,249,2,2,0
laravel/tests/bundles/dummy/start.php,408,3,3,0
laravel/tests/cases/autoloader.test.php,213,4,2,2
laravel/tests/cases/blade.test.php,409,56,30,26
laravel/tests/cases/config.test.php,519,4,3,1
laravel/tests/cases/cookie.test.php,236,4,2,2
laravel/tests/cases/database.test.php,839,2,1,1
laravel/tests/cases/event.test.php,108,7,0,7
laravel/tests/cases/fluent.test.php,116,22,0,22
laravel/tests/cases/hash.test.php,412,36,18,18
laravel/tests/cases/input.test.php,536,24,24,0
laravel/tests/cases/ioc.test.php,106,2,1,1
laravel/tests/cases/lang.test.php,536,4,2,2
