files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
/PHPUnit/Core/DataTable/Renderer/CSVTest.php,278,58,29,29
/Core/DataTable/Renderer/JSONTest.php,173,6,3,3
/PHPUnit/Core/DataTable/Renderer/PHPTest.php,315,26,14,12
/PHPUnit/Core/DataTable/Renderer/XMLTest.php,275,179,165,14
tests/PHPUnit/Core/DataTableTest.php,189,139,131,8
tests/PHPUnit/Core/DateTest.php,543,50,33,17
tests/PHPUnit/Core/IPTest.php,155,8,4,4
tests/PHPUnit/Core/Period/DayTest.php,403,4,2,2
tests/PHPUnit/Core/Period/RangeTest.php,257,8,4,4
tests/PHPUnit/Core/ReleaseCheckListTest.php,83,25,16,9
tests/PHPUnit/Core/SegmentTest.php,327,4,2,2
tests/PHPUnit/Core/ServeStaticFileTest.php,126,6,4,2
tests/PHPUnit/Core/Tracker/ActionTest.php,193,2,1,1
tests/PHPUnit/DatabaseTestCase.php,162,2,1,1
tests/PHPUnit/Integration/AnnotationsTest.php,183,10,5,5
/Integration/EcommerceOrderWithItemsTest.php,126,4,2,2
tests/PHPUnit/Integration/NoVisitTest.php,154,109,81,28
tests/PHPUnit/IntegrationTestCase.php,306,6,3,3
tests/PHPUnit/Plugins/LanguagesManagerTest.php,120,2,1,1
tests/PHPUnit/Plugins/LoginTest.php,53,2,1,1
tests/PHPUnit/Plugins/PDFReportsTest.php,81,2,1,1
tests/PHPUnit/Plugins/PrivacyManagerTest.php,167,4,2,2
tests/PHPUnit/Plugins/SitesManagerTest.php,197,6,3,3
tests/PHPUnit/Plugins/UserSettingsTest.php,201,4,2,2
tests/PHPUnit/Plugins/UsersManagerTest.php,137,7,6,1
/visualphpunit/app/controller/FileList.php,455,75,53,22
/lib/visualphpunit/app/controller/Graph.php,90,4,2,2
tests/lib/visualphpunit/app/controller/Home.php,134,4,2,2
tests/lib/visualphpunit/app/lib/VPU.php,172,4,2,2
tests/lib/visualphpunit/nx/core/Request.php,90,4,2,2
tests/lib/visualphpunit/nx/core/Router.php,271,3,2,1
core/API/Proxy.php,153,38,37,1
core/API/Request.php,835,5,4,1
core/ArchiveProcessor/Rules.php,354,10,7,3
core/CronArchive.php,379,2,1,1
core/DataAccess/ArchiveSelector.php,272,19,18,1
core/DataArray.php,263,19,11,8
core/DataTable/Map.php,742,41,27,14
core/DataTable/Renderer/Json.php,10,6,5,1
core/Db.php,282,16,14,2
core/Db/BatchInsert.php,65,18,13,5
core/Error.php,422,361,190,171
core/EventDispatcher.php,144,1,0,1
core/Filechecks.php,162,2,1,1
core/MetricsFormatter.php,379,5,3,2
core/Plugin/API.php,246,1,1,0
core/Plugin/ConsoleCommand.php,352,2,0,2
core/Plugin/Controller.php,742,39,20,19
core/Plugin/Manager.php,1809,1,1,0
core/Plugin/Visualization.php,356,6,5,1
core/Profiler.php,272,2,1,1
core/ProxyHttp.php,276,41,22,19
core/Tracker/ActionSiteSearch.php,744,4,3,1
core/Tracker/Referrer.php,420,19,8,11
core/Tracker/Request.php,150,6,5,1
core/Tracker/VisitExcluded.php,240,4,2,2
core/Translate/Validate/CoreTranslations.php,215,2,1,1
core/Twig.php,356,10,5,5
core/UrlHelper.php,280,20,20,0
core/ViewDataTable/Factory.php,276,12,6,6
core/ViewDataTable/Manager.php,203,21,13,8
libs/HTML/QuickForm2/Renderer.php,755,80,48,32
libs/PclZip/pclzip.lib.php,420,6,3,3
libs/spyc.php,241,6,3,3
plugins/API/ProcessedReport.php,356,2,1,1
plugins/API/RowEvolution.php,145,3,2,1
plugins/CoreAdminHome/Controller.php,276,26,12,14
plugins/CoreConsole/Commands/GitCommit.php,155,188,154,34
plugins/CorePluginsAdmin/Controller.php,422,27,14,13
